Drug_id,Disease,Gene_name
CHEMBL405,Attention Deficit Hyperactivity Disorder,CA7
CHEMBL405,Attention Deficit Hyperactivity Disorder,CA7
CHEMBL405,Attention Deficit Hyperactivity Disorder,SST
CHEMBL405,Attention Deficit Hyperactivity Disorder,SST
CHEMBL405,Attention Deficit Hyperactivity Disorder,SST
CHEMBL405,Attention Deficit Hyperactivity Disorder,CARTPT
CHEMBL405,Attention Deficit Hyperactivity Disorder,CARTPT
CHEMBL405,Attention Deficit Hyperactivity Disorder,CARTPT
CHEMBL580,Anxiety Disorder,APOE
CHEMBL580,Anxiety Disorder,APOE
CHEMBL580,Anxiety Disorder,APOE
CHEMBL580,Anxiety Disorder,GABRA6
CHEMBL580,Anxiety Disorder,GABRA6
CHEMBL580,Anxiety Disorder,GABRA6
CHEMBL580,Anxiety Disorder,GABRA6
CHEMBL580,Anxiety Disorder,GABRE
CHEMBL580,Anxiety Disorder,GABRE
CHEMBL580,Anxiety Disorder,GABRE
CHEMBL580,Anxiety Disorder,GABRE
CHEMBL580,Anxiety Disorder,GABRR1
CHEMBL580,Anxiety Disorder,GABRR1
CHEMBL580,Anxiety Disorder,GABRR1
CHEMBL580,Anxiety Disorder,GABRR1
CHEMBL580,Anxiety Disorder,GABRQ
CHEMBL580,Anxiety Disorder,GABRQ
CHEMBL580,Anxiety Disorder,GABRQ
CHEMBL580,Anxiety Disorder,GABRQ
CHEMBL580,Anxiety Disorder,GABRQ
CHEMBL580,Anxiety Disorder,GABRA3
CHEMBL580,Anxiety Disorder,GABRA3
CHEMBL580,Anxiety Disorder,GABRA3
CHEMBL580,Anxiety Disorder,GABRA3
CHEMBL580,Anxiety Disorder,GABRA3
CHEMBL580,Anxiety Disorder,GABRA5
CHEMBL580,Anxiety Disorder,GABRA5
CHEMBL580,Anxiety Disorder,GABRA5
CHEMBL580,Anxiety Disorder,GABRA5
CHEMBL580,Anxiety Disorder,GABRA5
CHEMBL580,Anxiety Disorder,GABRA1
CHEMBL580,Anxiety Disorder,GABRA1
CHEMBL580,Anxiety Disorder,GABRA1
CHEMBL580,Anxiety Disorder,GABRA1
CHEMBL580,Anxiety Disorder,GABRA1
CHEMBL580,Anxiety Disorder,GABRG3
CHEMBL580,Anxiety Disorder,GABRG3
CHEMBL580,Anxiety Disorder,GABRG3
CHEMBL580,Anxiety Disorder,GABRG3
CHEMBL580,Anxiety Disorder,GABRG3
CHEMBL580,Anxiety Disorder,GABRB2
CHEMBL580,Anxiety Disorder,GABRB2
CHEMBL580,Anxiety Disorder,GABRB2
CHEMBL580,Anxiety Disorder,GABRB2
CHEMBL580,Anxiety Disorder,GABRB2
CHEMBL580,Anxiety Disorder,GABRB1
CHEMBL580,Anxiety Disorder,GABRB1
CHEMBL580,Anxiety Disorder,GABRB1
CHEMBL580,Anxiety Disorder,GABRB1
CHEMBL580,Anxiety Disorder,GABRB1
CHEMBL580,Anxiety Disorder,GABRA4
CHEMBL580,Anxiety Disorder,GABRA4
CHEMBL580,Anxiety Disorder,GABRA4
CHEMBL580,Anxiety Disorder,GABRA4
CHEMBL580,Anxiety Disorder,GABRG1
CHEMBL580,Anxiety Disorder,GABRG1
CHEMBL580,Anxiety Disorder,GABRG1
CHEMBL580,Anxiety Disorder,GABRG1
CHEMBL580,Anxiety Disorder,GABRD
CHEMBL580,Anxiety Disorder,GABRD
CHEMBL580,Anxiety Disorder,GABRD
CHEMBL580,Anxiety Disorder,GABRD
CHEMBL580,Anxiety Disorder,GABRD
CHEMBL580,Anxiety Disorder,GABRB3
CHEMBL580,Anxiety Disorder,GABRB3
CHEMBL580,Anxiety Disorder,GABRB3
CHEMBL580,Anxiety Disorder,GABRB3
CHEMBL580,Anxiety Disorder,GABRR3
CHEMBL580,Anxiety Disorder,GABRR3
CHEMBL580,Anxiety Disorder,GABRR3
CHEMBL580,Anxiety Disorder,GABRR3
CHEMBL580,Anxiety Disorder,GABRR2
CHEMBL580,Anxiety Disorder,GABRR2
CHEMBL580,Anxiety Disorder,GABRR2
CHEMBL580,Anxiety Disorder,GABRR2
CHEMBL580,Anxiety Disorder,GABRG2
CHEMBL580,Anxiety Disorder,GABRG2
CHEMBL580,Anxiety Disorder,GABRG2
CHEMBL580,Anxiety Disorder,GABRG2
CHEMBL580,Anxiety Disorder,GABRG2
CHEMBL580,Anxiety Disorder,TSPO
CHEMBL580,Anxiety Disorder,TSPO
CHEMBL580,Anxiety Disorder,TSPO
CHEMBL580,Anxiety Disorder,TSPO
CHEMBL580,Anxiety Disorder,GABRA2
CHEMBL580,Anxiety Disorder,GABRA2
CHEMBL580,Anxiety Disorder,GABRA2
CHEMBL580,Anxiety Disorder,GABRA2
CHEMBL580,Anxiety Disorder,GABRA2
CHEMBL580,Anxiety Disorder,GABRP
CHEMBL580,Anxiety Disorder,GABRP
CHEMBL580,Anxiety Disorder,GABRP
CHEMBL580,Anxiety Disorder,GABRP
CHEMBL580,Anxiety Disorder,GPR68
CHEMBL580,Anxiety Disorder,GPR68
CHEMBL580,Anxiety Disorder,GPR68
CHEMBL580,Anxiety Disorder,GPR68
CHEMBL580,Anxiety Disorder,UGT2B15
CHEMBL580,Anxiety Disorder,UGT2B15
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,CYP3A4
CHEMBL1237044,Major Depressive Disorder,SLC6A4
CHEMBL1237044,Major Depressive Disorder,SLC6A4
CHEMBL1237044,Major Depressive Disorder,SLC6A4
CHEMBL1237044,Major Depressive Disorder,SLC6A4
CHEMBL1237044,Major Depressive Disorder,CYP2D6
CHEMBL1237044,Major Depressive Disorder,CYP2D6
CHEMBL1237044,Major Depressive Disorder,CYP2D6
CHEMBL1237044,Major Depressive Disorder,CYP2D6
CHEMBL1237044,Major Depressive Disorder,CYP2D6
CHEMBL1237044,Major Depressive Disorder,OPRD1
CHEMBL1237044,Major Depressive Disorder,OPRD1
CHEMBL1237044,Major Depressive Disorder,OPRD1
CHEMBL1237044,Major Depressive Disorder,OPRD1
CHEMBL1237044,Major Depressive Disorder,OPRD1
CHEMBL1237044,Major Depressive Disorder,OPRD1
CHEMBL1237044,Major Depressive Disorder,HTR2C
CHEMBL1237044,Major Depressive Disorder,HTR2C
CHEMBL1237044,Major Depressive Disorder,HTR2C
CHEMBL1237044,Major Depressive Disorder,HTR2C
CHEMBL1237044,Major Depressive Disorder,HTR2C
CHEMBL1237044,Major Depressive Disorder,HTR2C
CHEMBL1237044,Major Depressive Disorder,BDNF
CHEMBL1237044,Major Depressive Disorder,BDNF
CHEMBL1237044,Major Depressive Disorder,BDNF
CHEMBL1237044,Major Depressive Disorder,CYP2B6
CHEMBL1237044,Major Depressive Disorder,CYP2B6
CHEMBL1237044,Major Depressive Disorder,CYP2B6
CHEMBL1237044,Major Depressive Disorder,CYP2B6
CHEMBL1237044,Major Depressive Disorder,SLC6A2
CHEMBL1237044,Major Depressive Disorder,SLC6A2
CHEMBL1237044,Major Depressive Disorder,SLC6A2
CHEMBL1237044,Major Depressive Disorder,SLC6A2
CHEMBL1237044,Major Depressive Disorder,CYP3A5
CHEMBL1237044,Major Depressive Disorder,CYP3A5
CHEMBL1237044,Major Depressive Disorder,CYP3A5
CHEMBL1237044,Major Depressive Disorder,CYP3A5
CHEMBL1237044,Major Depressive Disorder,OPRM1
CHEMBL1237044,Major Depressive Disorder,OPRM1
CHEMBL1237044,Major Depressive Disorder,OPRM1
CHEMBL1237044,Major Depressive Disorder,OPRM1
CHEMBL1237044,Major Depressive Disorder,OPRM1
CHEMBL1237044,Major Depressive Disorder,OPRK1
CHEMBL1237044,Major Depressive Disorder,OPRK1
CHEMBL1237044,Major Depressive Disorder,OPRK1
CHEMBL1237044,Major Depressive Disorder,OPRK1
CHEMBL1237044,Major Depressive Disorder,OPRK1
CHEMBL1237044,Major Depressive Disorder,OPRK1
CHEMBL1237044,Major Depressive Disorder,SLC22A1
CHEMBL1237044,Major Depressive Disorder,SLC22A1
CHEMBL1237044,Major Depressive Disorder,SLC22A1
CHEMBL1237044,Major Depressive Disorder,ARRB2
CHEMBL1237044,Major Depressive Disorder,ARRB2
CHEMBL1237044,Major Depressive Disorder,HCN1
CHEMBL1237044,Major Depressive Disorder,HCN1
CHEMBL1237044,Major Depressive Disorder,HCN1
CHEMBL1237044,Major Depressive Disorder,HCN1
CHEMBL1237044,Major Depressive Disorder,SULT1A3
CHEMBL1237044,Major Depressive Disorder,SULT1A3
CHEMBL1237044,Major Depressive Disorder,RFPL4B
CHEMBL1237044,Major Depressive Disorder,RFPL4B
CHEMBL1237044,Major Depressive Disorder,RFPL4B
CHEMBL1237044,Major Depressive Disorder,ICA1
CHEMBL1237044,Major Depressive Disorder,ICA1
CHEMBL1237044,Major Depressive Disorder,RGL4
CHEMBL1237044,Major Depressive Disorder,RGL4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,CYP2D6
CHEMBL549,Major Depressive Disorder,CYP2D6
CHEMBL549,Major Depressive Disorder,CYP2D6
CHEMBL549,Major Depressive Disorder,CYP2D6
CHEMBL549,Major Depressive Disorder,CYP2D6
CHEMBL549,Major Depressive Disorder,CYP2C19
CHEMBL549,Major Depressive Disorder,CYP2C19
CHEMBL549,Major Depressive Disorder,CYP2C19
CHEMBL549,Major Depressive Disorder,CYP2C19
CHEMBL549,Major Depressive Disorder,EHMT2
CHEMBL549,Major Depressive Disorder,EHMT2
CHEMBL549,Major Depressive Disorder,EHMT2
CHEMBL549,Major Depressive Disorder,TPH2
CHEMBL549,Major Depressive Disorder,TPH2
CHEMBL549,Major Depressive Disorder,TPH2
CHEMBL549,Major Depressive Disorder,TPH2
CHEMBL549,Major Depressive Disorder,TPH2
CHEMBL549,Major Depressive Disorder,BDNF
CHEMBL549,Major Depressive Disorder,BDNF
CHEMBL549,Major Depressive Disorder,BDNF
CHEMBL549,Major Depressive Disorder,FKBP5
CHEMBL549,Major Depressive Disorder,FKBP5
CHEMBL549,Major Depressive Disorder,FKBP5
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,TPH1
CHEMBL549,Major Depressive Disorder,SLC6A2
CHEMBL549,Major Depressive Disorder,SLC6A2
CHEMBL549,Major Depressive Disorder,SLC6A2
CHEMBL549,Major Depressive Disorder,SLC6A2
CHEMBL549,Major Depressive Disorder,CYP3A5
CHEMBL549,Major Depressive Disorder,CYP3A5
CHEMBL549,Major Depressive Disorder,CYP3A5
CHEMBL549,Major Depressive Disorder,CYP3A5
CHEMBL549,Major Depressive Disorder,ABCB1
CHEMBL549,Major Depressive Disorder,ABCB1
CHEMBL549,Major Depressive Disorder,ABCB1
CHEMBL549,Major Depressive Disorder,ABCB1
CHEMBL549,Major Depressive Disorder,ABCB1
CHEMBL549,Major Depressive Disorder,ABCB1
CHEMBL549,Major Depressive Disorder,CACNA1C
CHEMBL549,Major Depressive Disorder,CACNA1C
CHEMBL549,Major Depressive Disorder,CACNA1C
CHEMBL549,Major Depressive Disorder,CACNA1C
CHEMBL549,Major Depressive Disorder,CACNA1C
CHEMBL549,Major Depressive Disorder,CACNA1C
CHEMBL549,Major Depressive Disorder,GSK3B
CHEMBL549,Major Depressive Disorder,GSK3B
CHEMBL549,Major Depressive Disorder,GSK3B
CHEMBL549,Major Depressive Disorder,GSK3B
CHEMBL549,Major Depressive Disorder,GSK3B
CHEMBL549,Major Depressive Disorder,CRHR2
CHEMBL549,Major Depressive Disorder,CRHR2
CHEMBL549,Major Depressive Disorder,CRHR2
CHEMBL549,Major Depressive Disorder,CRHR2
CHEMBL549,Major Depressive Disorder,CRHR2
CHEMBL549,Major Depressive Disorder,GRIA3
CHEMBL549,Major Depressive Disorder,GRIA3
CHEMBL549,Major Depressive Disorder,GRIA3
CHEMBL549,Major Depressive Disorder,GRIA3
CHEMBL549,Major Depressive Disorder,GRIA3
CHEMBL549,Major Depressive Disorder,GRIA3
CHEMBL549,Major Depressive Disorder,HTR1B
CHEMBL549,Major Depressive Disorder,HTR1B
CHEMBL549,Major Depressive Disorder,HTR1B
CHEMBL549,Major Depressive Disorder,HTR1B
CHEMBL549,Major Depressive Disorder,HTR1B
CHEMBL549,Major Depressive Disorder,HTR1B
CHEMBL549,Major Depressive Disorder,DTNBP1
CHEMBL549,Major Depressive Disorder,DTNBP1
CHEMBL549,Major Depressive Disorder,SERPINE1
CHEMBL549,Major Depressive Disorder,SERPINE1
CHEMBL549,Major Depressive Disorder,SERPINE1
CHEMBL549,Major Depressive Disorder,SERPINE1
CHEMBL549,Major Depressive Disorder,SERPINE1
CHEMBL549,Major Depressive Disorder,IL11
CHEMBL549,Major Depressive Disorder,IL11
CHEMBL549,Major Depressive Disorder,IL11
CHEMBL549,Major Depressive Disorder,GRK5
CHEMBL549,Major Depressive Disorder,GRK5
CHEMBL549,Major Depressive Disorder,GRK5
CHEMBL549,Major Depressive Disorder,GRK5
CHEMBL549,Major Depressive Disorder,GRK5
CHEMBL549,Major Depressive Disorder,REEP5
CHEMBL549,Major Depressive Disorder,REEP5
CHEMBL549,Major Depressive Disorder,CREB1
CHEMBL549,Major Depressive Disorder,CREB1
CHEMBL549,Major Depressive Disorder,SRP19
CHEMBL549,Major Depressive Disorder,SRP19
CHEMBL549,Major Depressive Disorder,RORA
CHEMBL549,Major Depressive Disorder,RORA
CHEMBL549,Major Depressive Disorder,RORA
CHEMBL549,Major Depressive Disorder,RORA
CHEMBL549,Major Depressive Disorder,RORA
CHEMBL549,Major Depressive Disorder,NEDD4L
CHEMBL549,Major Depressive Disorder,NEDD4L
CHEMBL549,Major Depressive Disorder,GLDC
CHEMBL549,Major Depressive Disorder,GLDC
CHEMBL549,Major Depressive Disorder,COL26A1
CHEMBL549,Major Depressive Disorder,COL26A1
CHEMBL549,Major Depressive Disorder,PAPLN
CHEMBL549,Major Depressive Disorder,PAPLN
CHEMBL549,Major Depressive Disorder,ERICH3
CHEMBL549,Major Depressive Disorder,ERICH3
CHEMBL549,Major Depressive Disorder,METTL21A
CHEMBL549,Major Depressive Disorder,METTL21A
CHEMBL549,Major Depressive Disorder,TSPAN5
CHEMBL549,Major Depressive Disorder,TSPAN5
CHEMBL549,Major Depressive Disorder,RFK
CHEMBL549,Major Depressive Disorder,RFK
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,CYP3A4
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,HTR2A
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,SLC6A4
CHEMBL549,Major Depressive Disorder,CYP2D6
CHEMBL549,Major Depressive Disorder,CYP2D6
